Temp_C,Rel Hum_%,Press_kPa,Wind Speed_km/h,weather
19.3,68,100.13,11,Cloudy
19.3,66,100.19,13,Cloudy
18.7,71,100.19,11,Cloudy
17.5,80,100.17,9,Cloudy
17.2,81,100.17,6,Cloudy
17.7,75,100.15,11,Cloudy
17.6,76,100.16,7,Cloudy
17.5,76,100.18,6,Rainy
17.7,78,100.2,11,Rainy
17.6,78,100.25,9,Cloudy
17.7,77,100.27,11,Cloudy
18.6,76,100.29,11,Cloudy
19.4,72,100.28,9,Cloudy
20.4,67,100.27,11,Cloudy
21.7,64,100.23,11,Cloudy
23,60,100.21,13,Cloudy
24.6,56,100.19,9,Cloudy
27.2,40,99.92,19,Cloudy
26.4,41,99.9,19,Cloudy
25.4,46,99.91,13,Cloudy
22.5,63,99.88,11,Cloudy
21.9,67,99.85,15,Cloudy
22.2,60,99.83,15,Rainy
21.1,67,99.75,4,Cloudy
20.3,73,99.71,7,Cloudy
18.8,86,99.68,9,Cloudy
18.9,85,99.71,13,Cloudy
19.7,83,99.72,17,Cloudy
27.3,59,99.47,32,Cloudy
25.7,48,99.59,22,Cloudy
20.8,59,99.83,26,Cloudy
21.6,59,99.85,28,Cloudy
22.1,59,99.86,20,Cloudy
23.4,57,99.88,26,Cloudy
28.8,38,99.66,28,Cloudy
29,38,99.65,26,Cloudy
24.8,64,99.69,11,Cloudy
24.3,61,99.79,22,Cloudy
23.9,64,99.86,7,Cloudy
22.9,66,99.92,6,Cloudy
23.6,64,100.02,13,Cloudy
23.3,61,100.04,7,Cloudy
22.3,66,100.07,4,Cloudy
22,67,100.1,0,Cloudy
21.1,76,100.14,6,Cloudy
20.4,76,100.16,9,Cloudy
20.2,67,100.22,7,Cloudy
20,61,100.27,6,Cloudy
20.2,60,100.32,0,Cloudy
21,60,100.41,7,Cloudy
21.3,61,100.46,11,Cloudy
24.7,51,100.56,15,Cloudy
24.7,51,100.55,15,Cloudy
22.2,63,100.84,15,Cloudy
26.7,42,100.61,19,Cloudy
26.3,35,100.62,26,Cloudy
25.9,37,100.66,20,Cloudy
24.5,39,100.69,15,Cloudy
24.1,47,100.85,9,Cloudy
25.2,45,100.79,11,Cloudy
26.9,43,100.74,13,Cloudy
27.3,41,100.66,9,Cloudy
26.9,40,100.58,15,Cloudy
27.4,37,100.55,15,Cloudy
27.5,34,100.49,15,Cloudy
27,36,100.44,11,Cloudy
25.3,51,100.41,17,Cloudy
24.8,47,100.36,17,Cloudy
25,50,100.37,13,Rainy
21.5,66,100.35,17,Rainy
20.8,69,100.32,0,Rainy
19.8,78,100.34,6,Rainy
19.4,84,100.25,6,Cloudy
19.3,84,100.21,13,Cloudy
19.3,83,100.19,13,Cloudy
19.9,83,100.21,13,Cloudy
20.3,82,100.25,15,Cloudy
20.5,82,100.24,15,Cloudy
21.1,81,100.24,15,Cloudy
22.3,77,100.23,17,Cloudy
23.2,74,100.2,17,Cloudy
24.6,71,100.16,19,Cloudy
24.8,70,100.13,24,Cloudy
26.1,70,100.14,24,Cloudy
27,66,100.07,24,Cloudy
27.5,63,100.04,24,Cloudy
28.4,60,99.98,19,Cloudy
21.1,69,100.74,6,Cloudy
22,67,100.72,9,Cloudy
23.3,65,100.69,7,Cloudy
23.3,65,100.68,6,Cloudy
24.3,63,100.66,9,Cloudy
24.5,59,100.66,11,Cloudy
24.3,63,100.69,11,Cloudy
24.8,66,100.66,17,Cloudy
20.7,82,100.79,9,Cloudy
20.6,79,100.79,13,Cloudy
22.1,71,100.76,15,Cloudy
23.8,65,100.69,19,Cloudy
25.7,64,100.65,15,Cloudy
26.9,59,100.61,15,Cloudy
27.7,54,100.52,22,Cloudy
28.5,55,100.5,22,Cloudy
29,53,100.45,22,Cloudy
29.6,55,100.47,20,Cloudy
30.5,55,100.41,20,Cloudy
29.5,57,100.38,15,Cloudy
29.7,59,100.33,11,Cloudy
29.1,61,100.36,15,Cloudy
28.7,64,100.33,13,Cloudy
28.3,67,100.36,7,Cloudy
26.8,75,100.39,9,Cloudy
26.3,73,100.46,11,Rainy
25.8,74,100.44,6,Cloudy
25.1,62,100.4,11,Cloudy
24,62,100.33,7,Cloudy
24.1,61,100.38,9,Cloudy
23.9,61,100.47,13,Cloudy
22.2,72,100.52,11,Rainy
23.2,70,100.45,9,Cloudy
23.5,67,100.42,19,Cloudy
23.3,65,100.4,17,Cloudy
23.1,65,100.42,15,Cloudy
24.1,61,100.43,19,Cloudy
24.4,60,100.44,17,Cloudy
28.9,47,100.28,22,Cloudy
29.1,44,100.28,17,Cloudy
26.4,50,100.4,13,Cloudy
25.5,51,100.43,9,Cloudy
24.5,54,100.48,11,Cloudy
27,36,101.11,19,Cloudy
26.1,38,101.09,13,Cloudy
27.4,32,101.61,13,Cloudy
27.8,31,101.59,19,Cloudy
27.6,31,101.54,20,Cloudy
27.5,34,101.5,19,Cloudy
27.3,30,101.48,19,Cloudy
26.5,33,101.5,13,Cloudy
30.8,35,101.44,24,Cloudy
30.6,34,101.38,24,Cloudy
30.4,34,101.37,24,Cloudy
29.8,36,101.33,19,Cloudy
29.1,39,101.32,13,Cloudy
28.2,42,101.34,11,Cloudy
26.9,47,101.36,7,Cloudy
22.5,63,101.59,15,Cloudy
24.4,56,101.61,13,Cloudy
25.9,56,101.6,15,Cloudy
27.2,54,101.59,15,Cloudy
23.2,74,101.26,9,Cloudy
23.9,71,101.23,9,Cloudy
24.5,68,101.24,9,Cloudy
25.8,62,101.24,15,Cloudy
26.5,63,101.21,13,Cloudy
28.1,58,101.17,13,Cloudy
29.3,58,101.14,15,Cloudy
29.4,56,101.06,9,Cloudy
30.5,51,100.98,15,Cloudy
30.2,55,100.92,17,Cloudy
24,81,100.78,0,Cloudy
23.5,84,100.78,11,Cloudy
24.4,79,100.79,0,Cloudy
23.8,85,100.73,20,Cloudy
23.2,80,100.73,6,Cloudy
21.2,87,100.64,6,Cloudy
20.4,89,100.52,6,Rainy
20.8,91,100.52,7,Cloudy
20.4,93,100.52,0,Cloudy
20.3,96,100.55,4,Foggy
23,82,100.57,6,Cloudy
24.5,80,100.57,7,Cloudy
25.7,74,100.56,9,Cloudy
26.8,70,100.55,9,Cloudy
27.4,66,100.54,13,Cloudy
27.4,65,100.52,11,Cloudy
28.1,61,100.45,15,Cloudy
28.1,64,100.43,13,Cloudy
28.6,60,100.39,11,Cloudy
28.8,50,100.35,15,Cloudy
28.7,46,100.35,19,Cloudy
27.6,51,100.35,15,Cloudy
26.5,57,100.32,4,Cloudy
24.3,67,100.3,7,Cloudy
24.5,69,100.37,4,Cloudy
24.2,67,100.38,9,Cloudy
23.5,71,100.36,6,Cloudy
23.8,68,100.33,0,Cloudy
24.4,63,100.28,6,Cloudy
23.9,75,100.21,6,Cloudy
23.3,81,100.14,4,Cloudy
22.8,86,100.1,7,Rainy
21.5,93,99.87,19,Rainy
24.7,79,99.79,19,Cloudy
28.3,65,99.72,17,Cloudy
29.4,66,99.66,9,Cloudy
25.8,80,99.69,4,Cloudy
25.9,80,99.83,7,Cloudy
26,71,99.84,19,Cloudy
24.3,72,99.94,19,Cloudy
23.2,75,100,11,Cloudy
23,76,100.09,9,Cloudy
22.4,78,100.19,9,Cloudy
21.6,80,100.25,13,Cloudy
20.7,82,100.28,9,Cloudy
21.3,79,100.37,11,Cloudy
19.9,87,100.35,7,Cloudy
20,84,100.56,6,Cloudy
20.5,78,100.6,11,Cloudy
23.9,43,100.83,24,Cloudy
23.3,43,100.87,19,Cloudy
19.2,51,101.3,9,Cloudy
20.3,52,101.33,7,Cloudy
21.5,48,101.29,6,Cloudy
21.3,45,101.27,7,Cloudy
22.6,42,101.22,4,Cloudy
22.9,41,101.21,13,Cloudy
26.2,45,101.26,17,Cloudy
26.3,42,101.22,17,Cloudy
26.2,44,101.19,15,Cloudy
25.4,42,101.06,13,Cloudy
24.6,50,101.08,13,Cloudy
23.4,52,101.18,4,Cloudy
23,62,101.19,4,Cloudy
22.9,59,101.19,9,Cloudy
22.7,61,101.19,11,Cloudy
22.5,64,101.17,13,Cloudy
22.4,67,101.13,15,Cloudy
22.4,62,101.12,15,Cloudy
21.8,64,101.18,15,Cloudy
22.5,65,101.24,19,Cloudy
28.3,55,101.09,20,Cloudy
30.1,52,101.06,20,Cloudy
29.9,48,101.02,24,Cloudy
29.1,51,101.02,17,Cloudy
29.2,47,100.99,20,Cloudy
28.6,47,100.99,20,Cloudy
26.9,55,101.07,15,Cloudy
23.8,69,100.98,9,Cloudy
23,74,100.94,11,Cloudy
23.1,72,100.94,13,Cloudy
23.5,73,100.94,13,Cloudy
24.1,73,100.89,17,Cloudy
24.8,72,100.86,19,Cloudy
30.7,52,100.35,17,Cloudy
30.1,53,100.19,11,Cloudy
29.9,52,100.15,9,Cloudy
20.7,87,100.08,20,Rainy
21,86,99.98,9,Cloudy
19.6,95,99.93,11,Cloudy
19.3,94,99.84,6,Cloudy
19.4,93,99.76,11,Cloudy
19.3,94,99.75,0,Cloudy
18.9,98,99.75,7,Cloudy
19.5,95,99.78,6,Cloudy
23.5,70,99.93,19,Cloudy
24,62,99.95,19,Cloudy
23.4,67,99.96,17,Cloudy
23.5,66,99.98,22,Cloudy
24.5,46,100.11,28,Cloudy
23,45,100.14,24,Cloudy
23.8,47,100.15,20,Cloudy
23,48,100.19,24,Cloudy
22.1,52,100.25,15,Cloudy
21.4,53,100.29,15,Cloudy
20.7,58,100.34,17,Cloudy
19.6,62,100.41,17,Cloudy
23.4,52,100.66,19,Cloudy
23.6,53,100.61,22,Cloudy
24.8,50,100.58,19,Cloudy
24.7,51,100.51,22,Cloudy
24.1,48,100.46,28,Cloudy
23.7,51,100.44,20,Cloudy
23.4,52,100.37,17,Cloudy
23.2,49,100.34,15,Cloudy
21.8,60,100.31,13,Cloudy
21.2,63,100.29,13,Cloudy
20.8,63,100.29,11,Rainy
21.3,65,100.23,13,Rainy
20.4,66,100.18,13,Cloudy
20.3,66,100.12,11,Cloudy
20.6,68,100.07,9,Cloudy
20.6,67,100,6,Cloudy
20,72,99.98,7,Cloudy
19.6,77,100.01,9,Rainy
19.4,81,100,7,Cloudy
20.4,71,99.99,4,Cloudy
20.6,72,99.97,9,Cloudy
20.6,76,99.96,11,Cloudy
21.9,76,99.93,7,Cloudy
21.1,74,99.91,6,Cloudy
21.3,73,99.9,4,Cloudy
21.6,74,99.86,6,Cloudy
21.3,75,99.86,4,Cloudy
21.9,72,99.83,7,Cloudy
21.7,72,99.86,7,Cloudy
21.6,73,99.89,11,Cloudy
21,80,99.92,11,Cloudy
20.5,83,99.94,4,Cloudy
20.3,84,99.97,4,Cloudy
18.6,93,99.99,0,Cloudy
17.2,96,100.05,0,Cloudy
15.9,96,100.1,4,Cloudy
16.2,96,100.33,7,Cloudy
18.4,82,100.34,17,Cloudy
19,74,100.44,24,Cloudy
20.2,69,100.46,13,Cloudy
21.1,66,100.51,7,Cloudy
26.1,57,100.6,11,Cloudy
25.6,55,100.63,6,Cloudy
25.8,54,100.66,6,Cloudy
26.1,51,100.71,7,Cloudy
21.1,76,100.92,0,Cloudy
22.8,69,100.95,9,Cloudy
20.8,57,101.06,13,Cloudy
18.7,76,101.09,11,Cloudy
17.6,70,101.14,13,Cloudy
17.4,67,101.18,15,Cloudy
18.1,65,101.2,17,Cloudy
19.5,58,101.22,15,Cloudy
20.3,57,101.25,17,Cloudy
20.7,59,101.25,19,Cloudy
21.6,57,101.29,15,Cloudy
23.9,54,101.26,20,Cloudy
23.9,55,101.19,13,Cloudy
25.5,44,101.15,13,Cloudy
26.4,38,101.13,13,Cloudy
26.7,38,101.12,22,Cloudy
25.8,42,101.1,17,Cloudy
26.2,38,101.1,17,Cloudy
26.2,37,101.15,15,Cloudy
25.6,38,101.15,13,Cloudy
24.6,42,101.14,9,Cloudy
26.5,57,101.08,6,Cloudy
25.8,59,101.12,9,Cloudy
28.5,45,101.17,15,Cloudy
29.3,44,101.13,17,Cloudy
29,39,101.1,17,Cloudy
29.9,39,101.04,9,Cloudy
29.4,36,101.03,9,Cloudy
28.8,56,100.58,22,Cloudy
28,54,100.55,20,Cloudy
25.3,69,100.53,17,Cloudy
24.8,67,100.55,22,Rainy
22.8,81,100.57,7,Cloudy
21.3,87,100.55,9,Cloudy
20.8,89,100.54,9,Cloudy
20.8,88,100.57,6,Cloudy
20.8,85,100.58,9,Cloudy
20.4,89,100.62,7,Rainy
20.8,88,100.64,11,Cloudy
21.2,87,100.65,9,Cloudy
22,83,100.64,13,Cloudy
24.1,75,100.6,13,Cloudy
24.1,69,100.6,17,Cloudy
26.3,65,100.46,13,Cloudy
25.7,67,100.48,15,Cloudy
23.9,78,100.51,7,Cloudy
29.8,52,100.43,19,Cloudy
30,48,100.4,22,Cloudy
29.9,43,100.41,20,Cloudy
28.4,48,100.42,15,Cloudy
27.7,45,100.44,15,Cloudy
27.2,48,100.52,19,Cloudy
26.8,50,100.53,24,Cloudy
25.7,55,100.52,17,Cloudy
25,62,100.5,24,Cloudy
23.5,68,100.52,13,Cloudy
23.4,72,100.54,15,Cloudy
22.9,73,100.6,15,Cloudy
22.3,64,101.55,9,Cloudy
22,64,101.59,7,Cloudy
21.8,64,101.61,6,Cloudy
22.1,61,101.62,7,Cloudy
21.3,64,101.65,11,Cloudy
20.2,77,101.67,9,Cloudy
32.2,49,101.29,13,Cloudy
24.1,77,101.02,22,Cloudy
24.6,77,100.96,19,Cloudy
25.9,73,100.89,22,Cloudy
26.5,72,100.8,24,Cloudy
26.9,71,100.72,24,Cloudy
24.8,88,100.71,22,Cloudy
27.9,76,100.63,24,Cloudy
29.7,64,100.5,19,Cloudy
25.2,88,100.4,24,Rainy
24.9,89,100.42,26,Rainy
29,76,100.31,13,Cloudy
31.1,58,100.26,28,Cloudy
30.1,59,100.2,22,Cloudy
24.2,89,100.29,26,Rainy
24.3,86,100.32,32,Cloudy
20,65,101.11,20,Cloudy
20.8,62,101.13,22,Cloudy
21.9,57,101.17,24,Cloudy
21.4,61,101.18,13,Cloudy
22.5,55,101.15,13,Cloudy
28.7,40,100.79,24,Cloudy
27.4,43,100.74,17,Cloudy
27.8,40,100.74,15,Cloudy
27,44,100.74,15,Cloudy
26.3,49,100.73,13,Cloudy
25.8,47,100.81,17,Cloudy
21.2,68,100.9,22,Cloudy
20.2,80,100.86,0,Cloudy
20.2,84,100.87,9,Rainy
19.3,92,100.92,7,Cloudy
21.1,80,101.12,0,Cloudy
28.3,43,100.94,7,Cloudy
28,48,100.92,9,Cloudy
24.8,62,100.91,19,Cloudy
25.1,60,100.9,9,Cloudy
25.1,61,100.9,7,Rainy
24.3,65,100.92,11,Rainy
23,73,100.93,6,Cloudy
23.5,67,100.89,4,Cloudy
23.1,69,100.92,6,Cloudy
22.8,68,100.89,11,Cloudy
22.4,70,100.91,4,Cloudy
21.8,76,100.89,9,Cloudy
21.4,78,100.9,11,Cloudy
21.1,77,100.93,13,Cloudy
20.9,78,100.98,15,Cloudy
20.7,81,101.01,13,Cloudy
21.1,80,101.01,19,Cloudy
21.7,77,100.98,22,Cloudy
21.7,75,100.98,17,Cloudy
23.2,69,100.98,13,Cloudy
24.2,67,100.92,17,Cloudy
23.6,68,100.94,19,Cloudy
24,68,100.86,20,Rainy
23.7,66,100.91,17,Rainy
22.3,80,100.89,19,Rainy
21.3,85,100.93,17,Rainy
20.4,89,100.87,20,Rainy
20.2,88,100.92,13,Rainy
20.2,86,100.88,15,Cloudy
19.9,86,100.87,19,Cloudy
20.1,82,100.83,19,Cloudy
19.8,84,100.77,20,Cloudy
19.5,85,100.74,17,Cloudy
19.3,85,100.68,19,Cloudy
20.1,82,100.66,13,Cloudy
19.7,86,100.65,13,Cloudy
19.3,90,100.67,9,Rainy
19,92,100.58,19,Rainy
19,92,100.69,9,Cloudy
19.7,91,100.66,7,Cloudy
20.8,89,100.69,9,Cloudy
20.2,91,100.7,13,Cloudy
20.2,90,100.75,11,Cloudy
19.9,92,100.73,15,Foggy
20.8,88,100.73,17,Foggy
21.3,88,100.7,19,Rainy
21.7,86,100.64,19,Rainy
21,91,100.63,20,Rainy
20.7,90,100.65,20,Rainy
20.6,91,100.63,20,Rainy
20,93,100.62,22,Rainy
19.6,93,100.63,24,Rainy
19.1,93,100.65,17,Rainy
18.5,95,100.62,22,Rainy
18.2,95,100.58,20,Cloudy
18,95,100.56,19,Cloudy
17.9,94,100.57,20,Cloudy
17.5,95,100.57,19,Cloudy
17.6,95,100.54,19,Cloudy
17.5,95,100.53,22,Cloudy
17.2,97,100.54,24,Rainy
17.2,97,100.57,22,Cloudy
17.4,96,100.61,20,Cloudy
18.4,93,100.65,17,Cloudy
19.4,90,100.66,15,Cloudy
20.4,86,100.66,15,Cloudy
22.3,82,100.65,11,Cloudy
23.9,78,100.61,13,Cloudy
26.1,72,100.58,9,Cloudy
26.9,66,100.51,15,Cloudy
27.3,65,100.47,17,Cloudy
27.5,63,100.42,19,Cloudy
26.8,68,100.36,9,Cloudy
19.6,95,100.59,19,Rainy
19.9,94,100.65,13,Cloudy
20,91,100.68,9,Cloudy
20,92,100.72,9,Cloudy
20,93,100.71,9,Cloudy
20.1,93,100.7,4,Cloudy
19.7,97,100.69,6,Cloudy
19.7,96,100.66,4,Cloudy
19.5,97,100.65,0,Cloudy
19.5,96,100.68,4,Foggy
19.6,95,100.75,4,Foggy
19.8,95,100.75,9,Cloudy
20.5,91,100.79,7,Cloudy
21.6,79,100.8,15,Cloudy
26,57,100.55,17,Cloudy
19.9,86,100.87,19,Cloudy
20.9,83,100.89,13,Cloudy
21.9,79,100.88,15,Cloudy
22.4,75,100.88,22,Cloudy
22.5,75,100.87,20,Cloudy
23.8,67,100.85,17,Cloudy
25.2,64,100.82,20,Cloudy
25.1,62,100.79,19,Cloudy
25.4,61,100.74,13,Cloudy
25.2,61,100.76,19,Cloudy
24.5,67,100.78,11,Cloudy
24.6,62,100.8,11,Cloudy
20.9,85,100.83,11,Cloudy
19.5,88,100.83,6,Cloudy
20.9,79,100.83,9,Cloudy
21,76,100.88,13,Cloudy
21.9,74,100.87,9,Cloudy
21.9,78,100.89,11,Cloudy
21.9,79,100.88,15,Cloudy
21.9,80,100.86,15,Cloudy
22.6,78,100.84,9,Cloudy
23.7,76,100.79,15,Cloudy
24.2,71,100.75,13,Cloudy
25.7,64,100.71,15,Cloudy
24.5,64,100.69,7,Cloudy
24.9,62,100.67,7,Cloudy
24.5,63,100.69,6,Cloudy
24.3,65,100.67,0,Cloudy
23.3,71,100.68,6,Cloudy
23,76,100.69,6,Cloudy
22.2,76,100.66,4,Cloudy
21.7,79,100.64,4,Cloudy
21.4,78,100.61,4,Cloudy
21.2,82,100.65,20,Rainy
19.5,95,100.63,9,Rainy
19.1,93,100.58,9,Cloudy
18.8,93,100.56,4,Cloudy
18.9,92,100.62,4,Cloudy
19.3,89,100.65,0,Cloudy
20.1,89,100.69,0,Cloudy
21,85,100.73,11,Cloudy
21.5,82,100.75,13,Cloudy
21.6,81,100.78,9,Cloudy
23.7,70,100.73,7,Cloudy
25.3,64,100.72,9,Cloudy
19.3,85,100.87,9,Cloudy
21.7,79,100.79,0,Cloudy
23.8,67,100.74,7,Cloudy
24.9,60,100.71,6,Cloudy
18.2,81,100.28,11,Cloudy
19.5,80,100.24,15,Cloudy
21.1,79,100.21,17,Cloudy
21.4,76,100.17,17,Rainy
21.8,74,100.13,13,Cloudy
23.5,70,100.1,11,Cloudy
22.7,80,100.09,15,Rainy
24.1,74,100.06,20,Cloudy
24.8,68,100.06,24,Cloudy
24.9,57,100.11,30,Cloudy
24.3,55,100.14,28,Cloudy
24.8,57,100.15,30,Cloudy
23.9,62,100.19,24,Cloudy
18.3,65,100.83,17,Cloudy
19,59,100.84,19,Cloudy
21.3,42,100.78,22,Cloudy
21.3,43,100.78,13,Cloudy
20.8,40,100.8,15,Cloudy
23.3,51,100.93,15,Cloudy
23.3,47,100.9,13,Cloudy
24.5,42,100.84,15,Cloudy
23.5,46,100.77,17,Cloudy
23.5,45,100.74,13,Cloudy
23.7,44,100.73,13,Cloudy
22.1,54,100.74,9,Cloudy
20.7,56,100.75,11,Cloudy
21.6,63,100.77,17,Cloudy
15.9,73,100.9,0,Cloudy
15.9,74,100.92,0,Cloudy
19.3,62,101.12,7,Cloudy
20.4,48,101.15,13,Cloudy
23.2,44,101.19,22,Cloudy
22.6,48,101.18,15,Cloudy
23.4,47,101.15,19,Cloudy
23.1,49,101.14,17,Cloudy
22.6,48,101.17,19,Cloudy
22.4,48,101.18,13,Cloudy
22.1,52,101.21,7,Cloudy
19.2,67,101.36,20,Cloudy
18.5,72,101.33,6,Cloudy
18.1,75,101.34,4,Cloudy
19,76,101.34,13,Cloudy
18.6,78,101.33,15,Rainy
18.8,73,101.35,11,Cloudy
18.8,65,101.38,13,Cloudy
18.6,66,101.39,9,Cloudy
21.1,59,101.5,15,Cloudy
19.3,67,101.32,13,Cloudy
26.5,51,101.36,28,Cloudy
27,50,101.37,26,Cloudy
25,55,101.37,13,Rainy
25.8,55,101.35,19,Cloudy
20.5,77,101.53,6,Cloudy
20.4,60,101.63,9,Cloudy
26.1,45,101.73,11,Cloudy
25.9,45,101.76,13,Cloudy
22.1,60,101.8,9,Cloudy
24.8,58,101.55,9,Cloudy
23.9,65,101.52,15,Cloudy
24.3,66,101.51,15,Cloudy
24.3,63,101.49,15,Cloudy
22.3,68,101.43,11,Cloudy
21.8,69,101.4,11,Cloudy
22.4,66,101.37,13,Cloudy
21.4,70,101.36,15,Cloudy
22,71,101.38,13,Cloudy
23.1,68,101.36,13,Cloudy
24.7,61,101.33,17,Cloudy
25.6,61,101.31,19,Cloudy
26,61,101.25,22,Cloudy
26.2,61,101.19,17,Cloudy
27.1,59,101.11,20,Cloudy
26.7,60,101.03,20,Cloudy
26.4,61,100.95,17,Cloudy
26,62,100.87,15,Rainy
23.6,81,100.83,13,Rainy
22.4,89,100.84,13,Rainy
22.8,86,100.78,7,Cloudy
22.6,87,100.71,7,Cloudy
22.8,85,100.68,13,Cloudy
21.8,93,100.66,11,Cloudy
22.3,88,100.63,15,Cloudy
22.5,81,100.59,22,Cloudy
21.8,85,100.53,26,Cloudy
21.5,87,100.49,15,Cloudy
21.3,88,100.46,15,Cloudy
21.1,89,100.44,13,Cloudy
20,94,100.47,13,Cloudy
20.3,94,100.5,15,Cloudy
21.4,89,100.53,15,Cloudy
21.3,86,100.57,15,Cloudy
22.6,63,100.6,13,Cloudy
19.3,46,100.87,17,Cloudy
14.1,70,101.05,7,Cloudy
11.5,79,101.07,9,Cloudy
13.4,73,101.08,11,Cloudy
15.4,81,100.97,11,Cloudy
16.3,75,100.95,26,Cloudy
27.8,49,100.54,33,Cloudy
27.4,51,100.53,41,Cloudy
26.6,53,100.5,35,Cloudy
25.5,57,100.49,43,Cloudy
24.5,56,100.51,39,Cloudy
22.8,52,100.52,28,Cloudy
22.8,54,100.47,28,Cloudy
22.6,61,100.45,28,Cloudy
22.5,67,100.51,30,Rainy
22.6,68,100.48,32,Rainy
22.9,65,100.49,37,Cloudy
21.8,75,100.5,35,Rainy
21.1,86,100.52,26,Cloudy
22.8,77,100.49,20,Rainy
24,70,100.43,22,Cloudy
24.1,70,100.38,22,Cloudy
25.6,65,100.35,30,Cloudy
24.8,68,100.38,20,Cloudy
25,67,100.41,17,Cloudy
24.2,71,100.47,13,Cloudy
17.3,70,101.51,7,Cloudy
19.1,61,101.52,4,Cloudy
20.7,55,101.53,6,Cloudy
21.8,48,101.52,4,Cloudy
27.8,36,101.29,4,Cloudy
26.6,42,101.25,13,Cloudy
25.8,44,101.2,13,Cloudy
25.3,45,101.19,9,Cloudy
25,46,101.21,9,Cloudy
21.1,73,101.2,9,Cloudy
20.8,73,101.16,13,Cloudy
20.9,70,101.14,7,Cloudy
20.8,69,101.13,6,Cloudy
20.7,68,101.11,9,Cloudy
20.7,71,101.15,15,Cloudy
20.5,76,101.13,17,Cloudy
21.1,75,101.11,15,Cloudy
22,73,101.1,11,Cloudy
22.9,70,101.08,9,Cloudy
25,63,101.02,15,Cloudy
25.6,63,100.94,6,Cloudy
25.2,64,100.89,9,Cloudy
24.7,66,100.83,15,Cloudy
24.1,68,100.81,19,Cloudy
23.5,70,100.77,15,Cloudy
23.3,72,100.74,15,Cloudy
21.8,85,100.73,9,Rainy
20.8,93,100.7,7,Rainy
20.7,95,100.68,9,Rainy
21.1,92,100.66,9,Rainy
20.7,94,100.61,15,Rainy
20.2,94,100.47,9,Rainy
20.3,93,100.43,13,Rainy
20,92,100.35,13,Rainy
19.1,95,100.35,17,Rainy
18.6,95,100.39,15,Cloudy
18.5,94,100.43,11,Cloudy
17.6,97,100.46,7,Cloudy
18.2,95,100.51,7,Cloudy
22.4,79,100.54,15,Cloudy
23.3,76,100.59,11,Cloudy
23.4,71,100.57,7,Rainy
25.2,62,100.55,6,Cloudy
24.2,71,100.57,7,Cloudy
24,70,100.58,9,Rainy
22.9,75,100.55,7,Cloudy
21,85,100.55,7,Cloudy
21.1,85,100.55,6,Cloudy
21,84,100.61,6,Cloudy
19.5,90,100.58,9,Cloudy
19.9,87,100.62,7,Cloudy
21.1,83,100.62,7,Cloudy
28.1,54,100.34,13,Cloudy
18.6,77,100.81,15,Cloudy
19.9,68,100.79,9,Cloudy
21.2,65,100.8,19,Cloudy
22.2,67,100.82,19,Cloudy
22.6,64,100.84,19,Cloudy
23.3,56,100.82,17,Cloudy
24.6,47,100.8,17,Cloudy
25.6,44,100.76,9,Cloudy
25.1,40,100.72,13,Cloudy
25,38,100.7,6,Cloudy
24.6,40,100.64,0,Cloudy
23.5,48,100.6,0,Cloudy
21.7,54,100.61,6,Cloudy
23.2,49,100.58,4,Cloudy
22.9,55,100.5,6,Cloudy
21.6,65,100.45,9,Cloudy
21.4,68,100.29,17,Cloudy
21.1,73,100.21,13,Cloudy
20.5,78,100.21,6,Cloudy
21.1,73,100.12,7,Cloudy
21.1,74,99.98,9,Cloudy
18.6,89,99.93,11,Cloudy
18.7,88,99.82,17,Cloudy
21,82,99.77,20,Cloudy
20.9,82,99.66,9,Cloudy
23.2,77,99.54,13,Cloudy
25.9,68,99.35,28,Cloudy
26.5,63,99.27,35,Cloudy
26.1,61,99.21,39,Cloudy
25.5,61,99.08,24,Cloudy
26,63,98.94,33,Rainy
24.4,77,98.89,30,Rainy
20.4,87,99.09,39,Rainy
20.6,76,99.17,33,Cloudy
20.5,75,99.33,39,Cloudy
19.9,72,99.44,37,Cloudy
16.1,80,99.67,44,Cloudy
14.2,80,99.87,30,Cloudy
14.5,75,100.06,28,Cloudy
14.3,72,100.18,30,Cloudy
13.9,75,100.26,28,Cloudy
13.7,76,100.3,24,Cloudy
15.7,64,100.69,17,Cloudy
18.1,53,100.67,19,Cloudy
17.6,57,100.67,17,Cloudy
15.5,63,100.8,11,Cloudy
15.2,65,100.83,11,Cloudy
14.1,69,100.87,9,Cloudy
13.7,73,100.89,9,Cloudy
14.2,71,100.9,9,Cloudy
13.9,76,100.93,15,Cloudy
13.4,81,100.94,9,Cloudy
13,84,100.95,9,Cloudy
12.7,83,100.96,11,Cloudy
12.4,82,100.98,11,Cloudy
12.8,68,101.29,19,Cloudy
14.4,59,101.32,15,Cloudy
14.9,56,101.31,19,Cloudy
16,52,101.31,20,Cloudy
16.6,50,101.32,13,Cloudy
17.5,47,101.3,20,Cloudy
17.8,46,101.27,24,Cloudy
16.7,46,101.31,20,Cloudy
16.1,47,101.39,20,Cloudy
14.5,52,101.43,17,Cloudy
11,84,101.89,9,Cloudy
13.2,75,101.92,9,Cloudy
15.1,65,101.95,13,Cloudy
16.8,60,101.93,17,Cloudy
16.4,86,101.65,4,Cloudy
16.6,87,101.65,6,Cloudy
17.9,84,101.64,9,Cloudy
19.5,76,101.63,9,Cloudy
